list-i-s,8,1,1,24,30934000,1288916
list-i-s,12,1,1,36,97315000,2703194
list-i-s,2,2,1,12,100000,8333
list-i-s,4,2,1,24,5931000,247125
list-i-s,6,2,1,36,42741000,1187250
list-i-s,8,2,1,48,92081000,1918354
list-i-s,12,2,1,72,210797000,2927736
list-i-s,2,4,1,24,111000,4625
list-i-s,4,4,1,48,10330000,215208
list-i-s,6,4,1,72,108135000,1501875
list-i-s,8,4,1,96,225485000,2348802
list-i-s,12,4,1,144,350130000,2431458
list-i-s,2,8,1,48,237000,4937
list-i-s,4,8,1,96,77302000,805229
list-i-s,6,8,1,144,213526000,1482819
list-i-s,8,8,1,192,330751000,1722661
list-i-s,12,8,1,288,585191000,2031913
list-i-s,2,16,1,96,153000,1593
list-i-s,4,16,1,192,231000,1203
list-i-s,6,16,1,288,319473000,1109281
list-i-s,8,16,1,384,604938000,1575359
list-i-s,12,16,1,576,1450512000,2518250
list-i-s,2,32,1,192,169000,880
list-i-s,4,32,1,384,136265000,354856
list-i-s,6,32,1,576,807966000,1402718
list-i-s,8,32,1,768,1136033000,1479209
list-i-s,12,32,1,1152,2495033000,2165827
list-d-s,2,1,1,6,828000,138000
list-d-s,4,1,1,12,163000,13583
list-d-s,6,1,1,18,15196000,844222
list-d-s,8,1,1,24,45978000,1915750
list-d-s,12,1,1,36,102559000,2848861
list-d-s,2,2,1,12,107000,8916
list-d-s,4,2,1,24,4694000,195583
list-d-s,6,2,1,36,39738000,1103833
list-d-s,8,2,1,48,104194000,2170708
list-d-s,12,2,1,72,190676000,2648277
list-d-s,2,4,1,24,103000,4291
list-d-s,4,4,1,48,31072000,647333
list-d-s,6,4,1,72,115608000,1605666
list-d-s,8,4,1,96,209059000,2177697
list-d-s,12,4,1,144,395089000,2743673
list-d-s,2,8,1,48,113000,2354
list-d-s,4,8,1,96,10280000,107083
list-d-s,6,8,1,144,214971000,1492854
list-d-s,8,8,1,192,353415000,1840703
list-d-s,12,8,1,288,666058000,2312701
list-d-s,2,16,1,96,161000,1677
list-d-s,4,16,1,192,20291000,105682
list-d-s,6,16,1,288,276266000,959256
list-d-s,8,16,1,384,642786000,1673921
list-d-s,12,16,1,576,1264921000,2196043
list-d-s,2,32,1,192,169000,880
list-d-s,4,32,1,384,10423000,27143
list-d-s,6,32,1,576,605193000,1050682
list-d-s,8,32,1,768,1185701000,1543881
list-d-s,12,32,1,1152,2760125000,2395941
list-il-s,2,1,1,6,110000,18333
list-il-s,4,1,1,12,20178000,1681500
list-il-s,6,1,1,18,37418000,2078777
list-il-s,8,1,1,24,82817000,3450708
list-il-s,12,1,1,36,185764000,5160111
list-il-s,2,2,1,12,138000,11500
list-il-s,4,2,1,24,20457000,852375
list-il-s,6,2,1,36,92883000,2580083
list-il-s,8,2,1,48,198632000,4138166
list-il-s,12,2,1,72,364724000,5065611
list-il-s,2,4,1,24,640000,26666
list-il-s,4,4,1,48,34875000,726562
list-il-s,6,4,1,72,222056000,3084111
list-il-s,8,4,1,96,395539000,4120197
list-il-s,12,4,1,144,693047000,4812826
list-il-s,2,8,1,48,134000,2791
list-il-s,4,8,1,96,140602000,1464604
list-il-s,6,8,1,144,339565000,2358090
list-il-s,8,8,1,192,564233000,2938713
list-il-s,12,8,1,288,1411583000,4901329
list-il-s,2,16,1,96,171000,1781
list-il-s,4,16,1,192,219450000,1142968
list-il-s,6,16,1,288,757416000,2629916
list-il-s,8,16,1,384,1187038000,3091244
list-il-s,12,16,1,576,2846209000,4941335
list-il-s,2,32,1,192,209000,1088
list-il-s,4,32,1,384,337333000,878471
list-il-s,6,32,1,576,1121048000,1946263
list-il-s,8,32,1,768,2542185000,3310136
list-il-s,12,32,1,1152,4949589000,4296518
list-dl-s,2,1,1,6,108000,18000
list-dl-s,4,1,1,12,2734000,227833
list-dl-s,6,1,1,18,38621000,2145611
list-dl-s,8,1,1,24,33841000,1410041
list-dl-s,12,1,1,36,188288000,5230222
list-dl-s,2,2,1,12,95000,7916
list-dl-s,4,2,1,24,23749000,989541
list-dl-s,6,2,1,36,96104000,2669555
list-dl-s,8,2,1,48,194269000,4047270
list-dl-s,12,2,1,72,377387000,5241486
list-dl-s,2,4,1,24,102000,4250
list-dl-s,4,4,1,48,20439000,425812
list-dl-s,6,4,1,72,217601000,3022236
list-dl-s,8,4,1,96,336170000,3501770
list-dl-s,12,4,1,144,698413000,4850090
list-dl-s,2,8,1,48,117000,2437
list-dl-s,4,8,1,96,141320000,1472083
list-dl-s,6,8,1,144,367766000,2553930
list-dl-s,8,8,1,192,714262000,3720114
list-dl-s,12,8,1,288,1297826000,4506340
list-dl-s,2,16,1,96,556000,5791
list-dl-s,4,16,1,192,10793000,56213
list-dl-s,6,16,1,288,799496000,2776027
list-dl-s,8,16,1,384,1442562000,3756671
list-dl-s,12,16,1,576,2720188000,4722548
list-dl-s,2,32,1,192,214000,1114
list-dl-s,4,32,1,384,446966000,1163973
list-dl-s,6,32,1,576,1021484000,1773409
list-dl-s,8,32,1,768,1837693000,2392829
list-dl-s,12,32,1,1152,5393987000,4682280
list-none-m,1,1000,1,3000,2845000,948
list-none-m,2,1000,1,6000,6619000,1103
list-none-m,4,1000,1,12000,14399000,1199
list-none-m,8,1000,1,24000,36842000,1535
list-none-m,12,1000,1,36000,59476000,1652
list-none-m,16,1000,1,48000,82465000,1718
list-none-m,24,1000,1,72000,134617000,1869
list-none-s,1,1000,1,3000,2709000,903
list-none-s,2,1000,1,6000,7861000,1310
list-none-s,4,1000,1,12000,17033000,1419
list-none-s,8,1000,1,24000,57032000,2376
list-none-s,12,1000,1,36000,131227000,3645
list-none-s,16,1000,1,48000,222357000,4632
list-none-s,24,1000,1,72000,592764000,8232
